	long	lat	id
1113	8190	-1423	EMS
1114	8089	-1417	EMS
1115	7992	-1399	EMS
1116	7900	-1371	EMS
1117	7813	-1333	EMS
1118	7777	-1419	EMS
1119	7732	-1499	EMS
1120	7679	-1572	EMS
1121	7620	-1637	EMS
1122	7554	-1694	EMS
1123	7406	-1778	EMS
1124	7326	-1805	EMS
1125	7288	-1872	EMS
1126	7346	-1920	EMS
1127	7416	-1965	EMS
1128	7495	-2005	EMS
1129	7583	-2041	EMS
1130	7680	-2070	EMS
1131	7784	-2094	EMS
1132	7894	-2112	EMS
1133	8009	-2123	EMS
1134	8129	-2127	EMS
1135	8240	-2124	EMS
1136	8347	-2114	EMS
1137	8449	-2099	EMS
1138	8546	-2079	EMS
1139	8638	-2053	EMS
1140	8722	-2023	EMS
1141	8800	-1988	EMS
1142	8869	-1950	EMS
1143	8930	-1907	EMS
1144	8981	-1862	EMS
1145	9022	-1813	EMS
1146	9052	-1762	EMS
1147	9071	-1709	EMS
1148	9077	-1654	EMS
1149	9073	-1609	EMS
1150	9061	-1566	EMS
1151	6157	-1011	P1
1152	6152	-1108	P1
1153	6138	-1201	P1
1154	6116	-1291	P1
1155	6085	-1375	P1
1156	6047	-1455	P1
1157	6002	-1529	P1
1158	5950	-1597	P1
1159	5892	-1658	P1
1160	5829	-1711	P1
1161	5761	-1755	P1
1162	5688	-1791	P1
1163	5612	-1818	P1
1164	5532	-1834	P1
1165	5450	-1840	P1
1166	5368	-1834	P1
1167	5288	-1818	P1
1168	5211	-1791	P1
1169	5139	-1755	P1
1170	5071	-1711	P1
1171	5008	-1658	P1
1172	4950	-1597	P1
1173	4898	-1529	P1
1174	4853	-1455	P1
1175	4784	-1291	P1
1176	4762	-1201	P1
1177	4743	-1011	P1
1178	4748	-915	P1
1179	4762	-821	P1
1180	4784	-732	P1
1181	4815	-647	P1
1182	4853	-567	P1
1183	4898	-493	P1
1184	4950	-425	P1
1185	5008	-365	P1
1186	5071	-312	P1
1187	5139	-267	P1
1188	5211	-231	P1
1189	5288	-205	P1
1190	5368	-188	P1
1191	5450	-183	P1
1192	5532	-188	P1
1193	5612	-205	P1
1194	5688	-231	P1
1195	5761	-267	P1
1196	5829	-312	P1
1197	5892	-365	P1
1198	5950	-425	P1
1199	6002	-493	P1
1200	6047	-567	P1
1201	6085	-647	P1
1202	6116	-732	P1
1203	6138	-821	P1
1204	6152	-915	P1
1205	6157	-1011	P1
1206	4753	-1011	AB
1207	4759	-908	AB
1208	4774	-809	AB
1209	4800	-714	AB
1210	4835	-624	AB
1211	4878	-541	AB
1212	4929	-464	AB
1213	4987	-395	AB
1214	5052	-335	AB
1215	5123	-283	AB
1216	5048	-204	AB
1217	4965	-133	AB
1218	4876	-71	AB
1219	4781	-19	AB
1220	4680	23	AB
1221	4574	54	AB
1222	4465	73	AB
1223	4351	79	AB
1224	4257	75	AB
1225	4165	62	AB
1226	4076	40	AB
1227	3989	11	AB
1228	3907	-26	AB
1229	3828	-70	AB
1230	3753	-120	AB
1231	3683	-177	AB
1232	3558	-309	AB
1233	3504	-382	AB
1234	3414	-544	AB
1235	3379	-631	AB
1236	3351	-721	AB
1237	3331	-815	AB
1238	3319	-912	AB
1239	3314	-1011	AB
1240	3319	-1110	AB
1241	3331	-1207	AB
1242	3351	-1301	AB
1243	3379	-1392	AB
1244	3414	-1479	AB
1245	3456	-1562	AB
1246	3504	-1640	AB
1247	3558	-1714	AB
1248	3618	-1782	AB
1249	3683	-1845	AB
1250	3753	-1902	AB
1251	3828	-1953	AB
1252	3907	-1997	AB
1253	3989	-2033	AB
1254	4076	-2063	AB
1255	4165	-2084	AB
1256	4257	-2097	AB
1257	4351	-2102	AB
1258	4465	-2095	AB
1259	4574	-2076	AB
1260	4680	-2046	AB
1261	4781	-2004	AB
1262	4876	-1952	AB
1263	5048	-1819	AB
1264	5123	-1739	AB
1265	5052	-1688	AB
1266	4987	-1627	AB
1267	4929	-1558	AB
1268	4878	-1481	AB
1269	4835	-1398	AB
1270	4800	-1308	AB
1271	4774	-1214	AB
1272	4759	-1114	AB
1273	4753	-1011	AB
1274	3009	-1011	P0
1275	3005	-1089	P0
1276	2992	-1166	P0
1277	2971	-1241	P0
1278	2942	-1314	P0
1279	2906	-1384	P0
1280	2863	-1452	P0
1281	2813	-1517	P0
1282	2756	-1579	P0
1283	2694	-1638	P0
1284	2625	-1693	P0
1285	2551	-1745	P0
1286	2471	-1793	P0
1287	2387	-1837	P0
1288	2298	-1876	P0
1289	2205	-1911	P0
1290	2108	-1941	P0
1291	2007	-1967	P0
1292	1903	-1987	P0
1293	1796	-2001	P0
1294	1686	-2010	P0
1295	1574	-2013	P0
1296	1462	-2010	P0
1297	1352	-2001	P0
1298	1141	-1967	P0
1299	1040	-1941	P0
1300	849	-1876	P0
1301	760	-1837	P0
1302	676	-1793	P0
1303	597	-1745	P0
1304	522	-1693	P0
1305	454	-1638	P0
1306	391	-1579	P0
1307	334	-1517	P0
1308	284	-1452	P0
1309	241	-1384	P0
1310	205	-1314	P0
1311	176	-1241	P0
1312	156	-1166	P0
1313	143	-1089	P0
1314	139	-1011	P0
1315	143	-933	P0
1316	156	-856	P0
1317	176	-782	P0
1318	205	-709	P0
1319	241	-638	P0
1320	284	-571	P0
1321	334	-506	P0
1322	391	-444	P0
1323	454	-385	P0
1324	522	-329	P0
1325	597	-277	P0
1326	676	-230	P0
1327	760	-186	P0
1328	849	-146	P0
1329	943	-111	P0
1330	1040	-81	P0
1331	1141	-56	P0
1332	1462	-12	P0
1333	1574	-9	P0
1334	1686	-12	P0
1335	1796	-21	P0
1336	1903	-36	P0
1337	2007	-56	P0
1338	2108	-81	P0
1339	2205	-111	P0
1340	2298	-146	P0
1341	2387	-186	P0
1342	2471	-230	P0
1343	2551	-277	P0
1344	2625	-329	P0
1345	2694	-385	P0
1346	2756	-444	P0
1347	2813	-506	P0
1348	2863	-571	P0
1349	2906	-638	P0
1350	2942	-709	P0
1351	2971	-782	P0
1352	2992	-856	P0
1353	3005	-933	P0
1354	3009	-1011	P0
