QUALIFIER	NR_NC filter	qt_cluster 200	PC-6	3C	PC32	0	23	41	53	66
184507_at	1	NC	5	4	4	4	5	4	5	5
184506_at	1	NC	6	6	5	5	6	6	6	6
184505_s_at	1	NC	6	5	5	4	6	5	5	5
184504_s_at	1	NC	7	8	6	7	9	7	9	9
184503_at	1	NC	6	5	4	4	5	4	5	5
184502_s_at	0	NC	5	4	4	4	5	5	5	6
184501_at	1	NC	6	6	4	6	6	5	6	5
184500_s_at	1	12	6	6	5	4	5	4	6	6
184499_at	1	NC	5	4	4	4	5	4	5	5
184498_at	1	NC	365	294	394	259	368	403	521	484
184497_at	1	NC	5	5	5	4	5	5	5	6
184496_s_at	1	2	9	7	11	9	13	15	30	27
184495_at	1	NC	5	5	4	5	5	4	5	5
184494_at	0	NC	5	4	4	4	5	4	5	5
184493_at	1	11	23	20	17	19	9	6	7	7
184492_s_at	1	NC	5	4	4	4	5	4	5	5
184491_at	1	NC	5	4	4	4	5	4	6	5
184490_at	1	NC	5	5	4	4	5	4	5	5
184489_s_at	1	1	35	31	33	24	42	20	6	6
184488_s_at	1	NC	22	13	18	12	20	12	10	7
184487_at	1	NC	33	44	54	50	54	70	62	71
184486_at	1	3	33	28	29	46	35	45	25	29
184485_at	0	NC	5	4	4	4	5	5	6	5
184484_s_at	1	NC	113	105	74	80	51	49	47	53
184483_at	1	NC	129	165	120	185	120	131	75	113
184482_at	1	NC	5	6	5	4	6	4	6	5
184481_at	1	NC	16	14	15	14	15	10	10	9
184480_at	0	NC	5	5	5	4	5	4	5	5
184479_s_at	1	NC	113	96	94	161	117	203	132	166
184478_at	1	NC	7	8	6	6	7	6	7	7
184477_at	1	NC	8	10	9	7	8	10	10	11
184476_at	1	NC	5	5	4	4	5	4	5	5
184475_s_at	1	3	107	86	139	117	210	114	229	127
184474_at	1	NC	7	6	6	6	6	6	7	7
184473_at	1	NC	5	5	5	4	5	5	6	5
184472_s_at	1	NC	67	82	60	81	53	62	35	38
184471_at	1	NC	25	17	16	18	11	8	7	6
184470_at	1	NC	6	6	6	4	7	5	9	9
184469_at	1	NC	12	10	12	13	9	9	8	7
184468_at	1	NC	6	5	6	4	6	5	6	5
184467_at	1	NC	7	7	6	6	6	6	7	6
184466_s_at	1	5	279	253	321	132	233	185	367	327
184465_at	1	NC	5	4	5	4	5	5	5	6
184464_s_at	0	NC	5	4	5	4	5	4	5	5
184463_at	1	NC	36	28	15	25	10	11	10	13
184462_at	1	NC	12	29	22	11	13	10	9	7
184461_s_at	0	NC	6	6	6	5	6	5	6	6
184460_at	1	NC	7	7	6	6	6	6	6	7
184459_at	1	NC	5	5	5	4	5	5	5	6
184458_s_at	0	NC	39	38	42	24	39	30	50	53
184457_at	1	NC	5	4	4	4	5	4	5	5
184456_at	1	NC	6	5	4	5	5	4	5	5
184455_at	1	NC	7	5	6	4	6	4	5	5
184454_at	1	NC	5	5	5	4	6	5	6	7
184453_at	1	NC	5	5	4	4	6	4	5	5
184452_at	1	NC	5	5	5	4	5	4	5	5
184451_at	1	NC	5	5	6	5	6	5	5	6
184450_at	0	NC	7	9	8	6	7	5	6	5
184449_at	1	NC	311	294	189	519	176	313	188	292
184448_at	1	NC	5	4	4	4	5	5	6	6
184447_at	1	NC	6	6	5	4	6	5	7	7
184446_at	1	NC	5	5	5	4	5	4	5	5
184445_s_at	1	NC	26	15	32	26	42	22	44	22
184444_at	1	NC	6	6	6	8	9	10	13	11
184443_at	1	NC	6	6	6	4	6	5	6	6
184442_at	1	NC	5	5	4	4	5	4	5	5
184441_at	1	NC	5	4	4	4	5	5	5	5
184440_at	1	NC	7	6	6	5	6	6	6	6
184439_at	1	NC	5	4	5	4	5	4	5	5
184438_at	0	NC	5	4	4	4	5	4	6	5
184437_at	1	NC	5	6	5	5	6	5	6	6
184436_at	1	5	6	6	6	4	7	11	36	52
184435_at	1	NC	5	4	5	4	5	4	5	6
184434_at	1	NC	5	5	4	4	5	4	6	5
184433_at	1	NC	5	5	4	4	5	4	5	6
184432_at	1	1	251	232	263	105	144	117	21	20
184431_at	1	NC	6	5	5	4	6	5	6	6
184430_at	1	NC	6	5	5	5	6	6	7	6
184429_s_at	0	NC	308	169	225	287	156	132	62	43
184428_at	1	6	80	49	66	85	54	32	18	13
184427_s_at	0	NC	5	5	4	4	5	4	5	5
184426_at	1	NC	5	4	4	4	5	4	5	5
184425_at	1	NC	5	5	5	4	5	5	6	7
184424_at	1	NC	6	5	5	5	6	6	7	6
184423_at	1	NC	5	5	5	4	5	5	6	5
184422_at	1	NC	6	5	5	4	6	5	6	5
184421_at	1	NC	7	6	6	5	7	6	7	6
184420_at	1	NC	5	5	5	4	6	4	6	7
184419_at	1	5	6	6	5	4	8	13	29	58
184418_at	1	NC	5	4	4	4	5	4	5	5
184417_s_at	1	NC	21	22	28	10	16	14	15	13
184416_s_at	1	NC	5	5	5	4	5	4	5	5
184415_at	1	NC	5	5	4	4	6	5	6	6
184414_at	1	NC	5	4	5	4	6	7	13	12
184413_at	1	NC	163	158	188	186	229	184	183	152
184412_at	1	NC	5	4	4	4	5	4	5	5
184411_at	1	NC	5	4	4	4	5	4	5	5
184410_at	1	NC	18	18	19	19	17	12	10	10
184409_s_at	0	NC	94	93	87	132	137	98	166	159
184408_at	1	NC	5	5	5	4	5	4	5	5
184407_at	1	NC	6	6	5	4	7	5	6	6
184406_at	1	NC	5	6	5	5	5	6	8	8
184405_at	1	NC	6	7	5	5	7	7	15	11
184404_at	1	NC	6	4	5	4	6	5	6	6
184403_at	1	NC	6	6	4	4	5	4	6	5
184402_at	1	NC	5	5	4	4	5	4	6	5
184401_at	1	NC	5	5	5	4	5	4	5	5
184400_at	1	NC	5	5	4	4	5	5	5	5
184399_at	1	NC	5	5	5	4	5	4	6	5
184398_s_at	1	NC	33	43	25	19	14	17	8	10
184397_s_at	0	NC	6	6	5	4	6	8	8	10
184396_at	1	NC	6	7	6	4	7	7	10	9
184395_at	1	1	210	216	207	195	152	108	47	40
184394_s_at	1	1	48	32	37	26	34	22	7	8
184393_at	1	NC	5	5	4	4	5	4	5	5
184392_at	1	NC	7	5	5	5	6	5	6	5
184391_at	0	NC	6	5	5	4	5	5	6	6
184390_at	1	NC	5	5	4	4	5	4	5	5
184389_at	1	NC	34	21	23	33	25	32	23	25
184388_at	1	NC	5	5	4	4	5	5	5	6
184387_at	1	NC	5	5	5	4	5	5	6	6
184386_at	1	NC	6	4	4	4	6	5	5	5
184385_at	1	NC	5	7	5	4	5	5	6	6
184384_s_at	1	NC	6	5	5	4	5	4	5	5
184383_at	1	NC	5	5	5	4	5	4	5	5
184382_at	1	NC	6	4	5	4	10	10	10	9
184381_at	1	NC	6	4	4	4	5	4	5	5
184380_at	1	NC	5	5	4	4	5	4	5	5
184379_at	1	2	6	6	4	6	7	7	7	9
184378_at	1	NC	7	6	6	8	7	7	7	7
184377_at	1	NC	35	20	38	28	59	35	30	16
184376_at	1	NC	6	8	6	7	6	6	6	7
184375_at	1	NC	6	5	5	4	5	4	5	6
184374_at	1	NC	5	5	5	4	5	4	5	5
184373_at	1	NC	5	4	4	4	5	4	5	5
184372_at	1	NC	6	6	5	5	7	5	6	6
184371_at	1	NC	5	5	4	4	5	4	5	5
184370_at	1	NC	5	5	5	4	5	4	5	5
184369_s_at	1	NC	104	73	105	90	102	93	106	90
184368_at	1	NC	5	4	5	4	6	5	6	5
184367_s_at	1	NC	6	6	4	4	5	5	6	5
184366_at	1	8	5	5	5	4	8	12	19	22
184365_s_at	1	NC	26	20	18	24	25	22	34	28
184364_at	0	NC	5	4	4	4	8	28	40	72
184363_at	1	NC	5	4	4	4	5	4	5	5
184362_at	1	NC	6	5	5	4	5	5	6	6
184361_at	1	NC	7	7	6	4	6	5	7	7
184360_at	1	NC	5	5	5	4	6	5	5	5
184359_at	1	NC	5	4	5	4	5	5	6	6
184358_at	1	NC	6	7	5	5	6	5	6	5
184357_at	1	21	26	47	23	45	15	40	9	16
184356_s_at	0	NC	24	27	35	26	40	39	65	57
184355_at	1	NC	6	4	5	5	6	5	6	6
184354_at	1	NC	5	4	4	4	5	4	5	5
184353_at	1	NC	5	5	5	5	6	5	6	6
184352_at	1	NC	6	6	5	4	5	5	5	5
184351_at	1	NC	6	6	4	4	5	4	5	5
184350_s_at	1	NC	5	4	4	4	5	4	5	5
184349_at	1	NC	5	4	4	4	5	4	5	5
184348_at	1	NC	11	13	12	11	9	7	7	6
184347_at	1	NC	5	5	5	5	6	5	6	6
184346_at	1	NC	10	8	12	10	13	12	18	14
184345_at	1	NC	5	5	4	4	5	4	6	5
184344_s_at	1	NC	6	6	5	5	6	5	6	5
184343_at	1	NC	5	5	4	4	5	4	5	5
184342_at	1	NC	6	5	5	4	6	5	6	6
184341_at	1	NC	6	6	5	4	6	5	6	6
184340_at	0	NC	5	5	4	4	6	8	14	20
184339_at	1	NC	5	4	4	4	5	4	5	5
184338_s_at	1	8	5	5	6	4	15	19	64	35
184337_at	1	NC	6	5	4	5	6	4	6	6
184336_s_at	1	NC	119	93	137	71	166	182	391	266
184335_at	1	NC	7	6	5	5	6	6	7	6
184334_at	1	NC	7	6	7	4	8	7	9	6
184333_at	1	NC	94	115	83	79	88	89	60	47
184332_at	1	4	7	6	6	5	6	6	8	8
184331_at	1	NC	7	6	5	5	8	7	11	9
184330_at	1	NC	34	34	28	21	27	18	22	19
184329_s_at	0	NC	5	4	4	4	6	4	6	7
184328_s_at	1	NC	5	4	4	4	5	4	5	5
184327_at	1	NC	5	4	4	4	5	4	5	5
184326_at	1	NC	5	5	4	4	5	4	5	5
184325_s_at	1	NC	296	304	269	254	313	325	366	397
184324_s_at	1	NC	17	23	20	21	37	32	48	40
184323_at	1	NC	7	6	6	6	7	6	6	6
184322_at	1	NC	10	8	10	10	12	8	9	7
184321_at	1	7	80	105	87	121	135	190	178	181
184320_at	1	NC	6	5	6	4	6	5	6	6
184319_at	1	NC	5	5	4	4	5	5	6	5
184318_at	1	NC	5	5	6	4	5	5	5	5
184317_at	0	NC	5	5	5	5	5	4	5	5
184316_at	0	NC	5	4	4	4	5	4	5	5
184315_at	1	NC	5	5	5	5	5	5	6	5
184314_at	1	NC	5	5	6	6	6	4	7	6
184313_s_at	1	NC	7	6	7	6	7	7	8	7
184312_at	1	NC	5	4	5	4	5	4	5	5
184311_s_at	1	NC	5	5	4	4	5	4	6	5
184310_at	1	NC	6	5	4	4	5	5	5	6
184309_at	1	NC	5	5	4	4	5	4	5	5
184308_at	1	8	8	12	10	6	10	14	18	17
184307_at	1	NC	5	4	4	4	5	4	5	5
184306_at	1	NC	30	29	39	26	36	36	54	47
184305_at	1	NC	8	7	6	7	9	10	16	12
184304_at	1	NC	16	25	15	12	14	32	16	26
184303_at	1	NC	5	4	4	4	5	4	5	5
184302_s_at	1	NC	5	4	4	4	5	4	5	5
184301_at	1	NC	7	7	5	7	7	5	6	7
184300_s_at	1	NC	5	6	4	4	6	5	6	6
184299_at	1	NC	6	6	5	4	7	7	7	9
184298_at	1	NC	5	5	5	4	5	4	5	5
184297_at	1	NC	5	4	4	4	5	4	5	5
184296_at	1	NC	5	5	5	4	5	5	5	5
184295_at	1	NC	5	5	5	5	5	4	6	6
184294_at	1	NC	6	5	5	4	5	4	5	5
184293_at	1	NC	55	50	57	59	78	100	116	137
184292_at	1	NC	5	4	4	4	5	4	5	5
184291_s_at	1	2	6	4	5	4	6	6	32	43
184290_at	1	NC	5	4	4	4	5	4	5	5
184289_at	0	NC	10	8	7	7	12	8	15	13
184288_at	1	1	118	104	116	126	57	46	29	27
184287_at	1	NC	7	6	6	7	7	5	5	5
184286_at	1	NC	14	11	9	12	13	9	9	7
184285_at	1	NC	5	4	4	4	5	4	5	5
184284_s_at	0	NC	5	5	4	4	5	4	5	5
184283_at	1	NC	6	5	4	4	5	4	6	5
184282_s_at	1	2	262	203	298	112	247	160	366	256
184281_at	1	NC	13	40	18	25	21	41	18	23
184280_at	1	NC	6	4	5	4	5	4	6	5
184279_at	1	NC	34	46	43	34	42	40	32	38
184278_at	1	NC	7	6	5	5	7	5	6	6
184277_at	1	NC	6	6	5	6	7	5	6	5
184276_at	1	1	34	31	44	34	39	24	15	12
184275_at	0	NC	6	6	5	5	5	4	6	6
184274_at	1	NC	32	20	28	30	26	18	20	15
184273_at	1	NC	7	7	6	5	6	5	6	6
184272_at	0	NC	14	16	15	17	13	20	18	24
184271_at	1	NC	5	4	4	4	5	4	5	5
184270_s_at	1	NC	5	6	5	4	5	5	5	6
184269_at	1	1	65	62	72	62	64	58	19	17
184268_s_at	1	NC	6	7	5	4	7	7	8	7
184267_at	1	NC	6	6	5	4	5	5	6	6
184266_at	1	NC	5	5	6	4	7	7	8	10
184265_at	1	NC	6	5	5	4	5	4	5	6
184264_at	1	NC	7	6	6	5	7	5	7	7
184263_at	1	NC	5	4	4	4	5	4	5	5
184262_at	1	NC	7	6	6	6	8	8	8	13
184261_at	1	NC	9	12	6	7	8	8	7	9
184260_s_at	0	NC	6	5	5	4	5	4	5	5
184259_at	1	NC	5	4	4	4	5	4	6	5
184258_at	1	NC	5	4	5	4	6	4	6	5
184257_at	1	NC	6	5	5	4	5	4	6	6
184256_s_at	1	NC	10	7	9	13	21	15	22	16
184255_at	1	NC	6	7	6	5	6	5	6	6
184254_at	1	NC	5	4	5	4	5	4	5	6
184253_at	1	NC	6	7	6	6	6	5	6	6
184252_at	1	NC	75	73	78	50	52	37	26	23
184251_at	0	NC	6	5	4	4	5	4	5	5
184250_s_at	0	NC	5	5	5	4	34	28	8	7
184249_at	1	NC	5	5	4	4	9	8	6	6
184248_at	1	1	554	327	349	1192	204	231	88	98
184247_at	1	NC	6	5	5	5	6	5	6	6
184246_s_at	1	NC	9	8	7	10	9	8	11	9
184245_at	1	1	186	152	149	133	71	82	23	21
184244_at	1	NC	13	13	13	8	15	8	9	7
184243_s_at	1	NC	203	136	254	142	262	208	425	341
184242_at	1	2	6	5	6	5	6	7	7	8
184241_at	1	NC	5	6	5	4	6	4	5	5
184240_at	1	NC	7	6	5	4	6	5	6	6
184239_at	1	NC	5	5	4	4	5	4	5	5
184238_at	1	NC	6	5	5	4	5	4	6	6
184237_at	1	NC	6	5	5	4	5	5	6	5
184236_at	1	NC	5	5	5	4	5	5	6	5
184235_at	1	NC	9	8	7	10	9	8	8	8
184234_s_at	1	NC	24	22	21	42	27	20	19	18
184233_at	1	NC	5	4	4	4	5	4	5	5
184232_at	1	NC	5	5	4	4	5	4	5	5
184231_at	1	1	85	51	51	59	24	9	7	7
184230_at	1	NC	6	6	6	5	6	5	7	6
184229_at	1	1	500	569	480	415	343	426	267	286
184228_at	1	NC	6	5	5	5	6	5	6	5
184227_at	1	NC	25	21	24	17	33	19	41	28
184226_at	1	NC	5	5	4	4	5	4	5	5
184225_at	1	NC	5	6	6	4	6	5	7	7
184224_at	1	NC	7	6	5	5	6	5	6	5
184223_at	1	NC	5	4	4	4	5	4	5	5
184222_s_at	0	NC	6	5	6	7	6	6	6	7
184221_at	1	NC	5	5	5	4	5	4	5	5
184220_at	1	NC	5	5	5	5	6	7	10	8
184219_at	1	NC	5	5	5	4	5	5	6	6
184218_at	1	NC	5	4	4	4	5	4	5	5
184217_at	1	NC	6	6	4	5	6	5	6	6
184216_at	1	NC	7	9	7	5	7	6	7	7
184215_at	1	NC	5	5	5	4	5	4	5	5
184214_s_at	1	2	10	7	7	6	6	7	7	8
184213_s_at	1	NC	7	5	5	4	6	5	6	5
184212_s_at	1	NC	31	32	36	48	42	27	16	18
184211_at	1	NC	5	5	5	4	6	5	5	5
184210_at	0	NC	5	4	4	4	5	4	5	5
184209_s_at	1	1	36	31	41	25	48	22	13	8
184208_at	1	NC	5	5	4	4	5	4	5	5
184207_at	1	NC	5	4	4	4	5	4	5	5
184206_at	1	NC	6	6	7	9	10	6	10	8
184205_at	1	NC	5	4	5	4	5	4	5	5
184204_at	1	NC	5	5	5	5	6	6	6	6
184203_at	1	NC	32	31	37	38	56	66	79	89
184202_at	1	NC	6	4	4	4	5	4	5	5
184201_at	1	NC	5	5	4	4	5	4	5	5
184200_at	1	NC	5	5	4	6	6	5	6	5
184199_s_at	1	NC	5	5	5	4	5	4	5	5
184198_at	1	NC	6	5	4	4	5	4	5	5
184197_at	1	NC	5	4	5	4	5	4	5	6
184196_at	1	NC	5	4	4	4	5	4	5	5
184195_at	1	NC	91	82	121	49	95	82	148	154
184194_s_at	0	NC	5	5	4	4	5	4	5	5
184193_at	1	18	62	98	74	72	43	66	41	45
184192_at	1	NC	5	5	4	4	5	4	5	5
184191_at	1	NC	5	4	4	4	5	4	5	5
184190_at	1	NC	6	7	6	6	7	6	6	6
184189_at	1	NC	5	5	4	4	5	4	5	5
184188_at	1	NC	5	6	5	4	5	4	5	6
184187_at	1	NC	5	4	5	4	5	4	5	5
184186_at	1	NC	6	6	5	4	6	4	6	6
184185_at	1	NC	6	5	5	4	5	4	5	5
184184_at	1	NC	5	5	4	4	5	4	5	5
184183_s_at	1	NC	6	6	5	5	6	5	6	6
184182_at	1	NC	79	246	102	171	56	326	73	220
184181_at	1	NC	6	7	4	4	6	5	6	5
184180_at	1	NC	6	5	5	4	6	4	6	6
184179_at	1	NC	5	5	5	4	5	4	6	5
184178_at	1	NC	5	5	4	4	5	4	5	5
184177_at	1	NC	5	5	5	5	6	5	6	5
184176_at	1	NC	7	6	6	6	6	7	8	6
184175_at	1	NC	5	5	7	5	10	10	16	20
184174_at	1	NC	5	4	5	4	5	4	5	5
184173_at	1	NC	5	5	4	4	5	4	5	5
184172_at	1	NC	6	6	5	4	5	5	7	6
184171_at	1	8	8	8	7	9	26	58	146	180
184170_at	1	NC	5	4	5	4	5	4	5	5
184169_s_at	1	19	24	37	23	20	37	69	93	97
184168_at	1	NC	5	4	4	4	5	4	6	6
184167_s_at	1	NC	24	28	10	22	10	13	7	7
184166_at	1	NC	7	7	8	6	7	6	7	7
184165_at	1	NC	7	6	6	6	6	5	7	6
184164_at	1	NC	58	56	63	39	49	53	54	48
184163_at	1	NC	5	4	4	4	5	4	5	5
184162_at	1	NC	5	4	5	4	5	5	6	5
184161_at	1	NC	6	5	5	4	5	4	7	5
184160_at	1	NC	12	34	22	5	17	5	23	5
184159_at	1	NC	5	5	5	4	5	4	5	5
184158_at	1	NC	6	5	6	5	6	5	7	6
184157_at	1	NC	5	4	4	4	5	4	5	5
184156_at	1	NC	5	5	5	4	6	4	7	8
184155_at	1	NC	5	5	5	4	6	4	6	5
184154_at	1	NC	6	5	5	5	5	4	6	5
184153_at	1	NC	5	4	4	4	5	4	5	5
184152_at	1	NC	5	5	4	4	5	4	6	5
184151_at	1	NC	5	4	4	4	5	4	5	5
184150_at	1	NC	6	6	5	5	6	5	5	7
184149_at	1	NC	5	4	4	4	5	4	5	5
184148_at	1	NC	5	4	4	4	5	4	5	5
184147_at	1	NC	5	5	5	4	5	4	6	5
184146_s_at	1	NC	163	130	90	174	73	72	52	58
184145_at	1	NC	5	4	4	4	5	4	5	5
184144_at	1	NC	5	6	5	4	6	5	6	6
184143_at	1	NC	6	7	6	5	6	5	6	6
184142_s_at	1	5	78	43	83	49	121	96	296	217
184141_at	1	NC	5	5	4	4	5	5	5	5
184140_at	1	3	29	25	25	26	24	27	19	15
184139_at	1	NC	5	4	4	4	5	4	5	6
184138_at	1	NC	5	5	5	4	5	4	6	5
184137_at	1	NC	5	5	5	4	5	4	5	5
184136_at	1	NC	6	5	5	5	5	6	6	6
184135_s_at	0	NC	60	73	62	65	72	102	64	88
184134_at	1	NC	30	37	43	46	50	53	47	62
184133_at	1	NC	5	4	4	4	5	4	5	5
184132_at	1	2	5	5	4	4	8	15	27	23
184131_at	1	NC	6	5	5	5	6	5	6	5
184130_at	1	NC	5	4	4	4	6	4	5	5
184129_at	1	NC	5	4	4	4	5	4	5	5
184128_s_at	1	NC	6	7	7	4	6	6	8	7
184127_at	1	NC	5	4	4	4	5	4	5	5
184126_at	1	NC	6	4	4	4	6	4	5	6
184125_at	1	NC	5	4	4	4	5	5	5	6
184124_at	1	NC	5	6	5	4	6	5	6	6
184123_at	1	NC	6	5	6	4	6	5	6	6
184122_at	1	5	51	55	57	32	65	40	101	81
184121_at	1	NC	7	9	5	5	7	6	7	7
184120_at	1	NC	5	4	4	4	5	5	6	6
184119_at	1	NC	6	4	5	5	6	4	6	5
184118_at	1	NC	6	6	6	5	7	6	7	6
184117_at	1	NC	5	5	4	4	5	4	5	5
184116_s_at	1	NC	5	4	4	4	5	4	5	5
184115_at	0	NC	5	5	5	4	5	5	5	5
184114_at	1	NC	5	5	4	4	5	4	6	5
184113_at	1	NC	5	4	4	4	5	5	5	5
184112_at	1	NC	19	17	15	15	26	17	15	12
184111_s_at	1	NC	5	5	4	5	5	5	5	5
184110_at	1	NC	43	57	39	81	41	57	55	68
184109_s_at	1	NC	24	30	22	37	31	27	19	25
184108_s_at	1	NC	5	5	4	4	5	4	5	5
184107_at	1	NC	5	4	5	4	5	4	5	5
184106_at	1	NC	6	5	4	4	5	4	5	5
184105_at	1	NC	5	4	4	4	5	4	5	5
184104_at	1	NC	36	70	37	40	29	58	48	68
184103_s_at	1	53	34	23	13	6	17	57	18	32
184102_s_at	1	NC	8	8	7	7	7	6	7	8
184101_at	1	NC	7	7	6	6	7	5	6	7
184100_at	1	NC	6	5	5	4	5	4	5	5
184099_at	1	NC	5	5	4	4	5	4	6	6
184098_s_at	1	NC	6	6	6	5	6	5	7	7
184097_at	1	1	66	71	78	102	79	55	41	34
184096_at	1	NC	5	5	4	5	6	5	6	6
184095_at	1	NC	5	5	4	4	5	6	5	5
184094_at	1	NC	5	4	4	4	5	4	5	5
184093_at	1	NC	5	5	5	4	5	4	6	6
184092_at	1	NC	6	6	4	4	5	5	6	5
184091_at	1	NC	5	5	4	4	5	4	5	5
184090_at	1	4	41	19	19	18	14	10	8	9
184089_s_at	1	5	42	24	62	30	115	48	183	77
184088_at	1	NC	5	4	4	4	5	4	5	5
184087_at	1	NC	5	4	4	4	5	4	5	5
184086_at	1	NC	6	6	5	4	5	5	6	5
184085_at	1	NC	12	16	20	12	23	12	20	12
184084_at	1	NC	6	5	6	4	5	5	6	5
184083_s_at	1	1	31	20	33	40	45	25	12	11
184082_s_at	1	NC	5	4	4	4	5	4	5	5
184081_at	1	NC	5	5	5	4	5	5	5	6
184080_at	1	NC	29	49	30	25	17	30	10	13
184079_at	1	NC	5	5	4	4	5	5	6	5
184078_at	1	NC	5	4	4	4	5	4	5	5
184077_at	1	NC	6	5	5	4	5	5	6	6
184076_at	1	NC	6	8	6	6	7	6	7	7
184075_s_at	1	3	169	206	214	277	267	351	313	320
184074_at	1	NC	5	4	4	4	5	4	5	5
184073_at	1	NC	5	5	4	4	5	5	7	6
184072_at	1	NC	6	5	5	5	6	6	7	6
184071_s_at	1	NC	6	5	5	4	5	4	6	5
184070_at	1	NC	7	7	5	5	6	5	7	6
184069_at	1	NC	5	5	5	4	5	4	5	5
184068_at	1	NC	5	5	5	4	6	4	5	6
184067_at	1	NC	6	4	5	4	5	5	5	5
184066_at	1	6	175	152	115	172	47	56	29	42
184065_at	1	NC	5	4	4	4	5	4	5	5
184064_s_at	1	NC	6	5	7	5	7	6	7	5
184063_at	1	NC	5	4	4	4	5	4	5	5
184062_at	0	NC	66	101	73	105	91	85	43	48
184061_at	1	NC	15	9	11	16	18	13	24	19
184060_at	1	NC	6	5	5	5	6	5	6	6
184059_at	1	NC	5	6	5	5	6	5	6	6
184058_s_at	1	NC	31	25	21	37	34	19	14	11
184057_at	1	NC	5	4	5	4	5	4	5	5
184056_at	1	NC	5	5	4	4	5	4	5	5
184055_at	1	NC	7	7	6	6	7	6	7	7
184054_at	1	NC	5	6	4	4	5	4	6	6
184053_at	1	NC	7	6	6	5	6	5	7	8
184052_s_at	1	NC	21	15	27	31	31	21	33	19
184051_at	1	NC	5	4	4	4	5	4	5	7
184050_s_at	1	NC	5	6	5	5	6	5	6	6
184049_at	1	NC	63	80	85	51	91	70	128	98
184048_s_at	1	NC	6	4	5	4	5	4	6	5
184047_at	1	NC	5	4	4	4	5	4	5	5
184046_at	1	NC	5	4	5	4	5	4	5	5
184045_at	1	NC	5	4	5	4	6	5	6	6
184044_at	1	NC	6	5	4	4	5	4	6	5
184043_s_at	1	NC	47	47	51	56	56	32	40	31
184042_at	1	NC	5	4	5	4	5	6	6	6
184041_at	1	NC	110	114	98	137	106	92	90	86
184040_s_at	0	NC	5	5	5	4	5	4	5	5
184039_at	1	NC	5	5	5	4	5	4	5	5
184038_at	1	NC	6	5	5	4	6	4	7	5
184037_at	1	NC	5	5	4	4	5	4	5	5
184036_at	1	NC	5	6	4	4	5	4	5	6
184035_at	1	NC	5	4	4	4	5	4	6	6
184034_at	1	NC	5	4	5	4	5	4	6	5
184033_s_at	1	NC	6	5	5	4	5	4	6	6
184032_at	1	NC	12	15	10	9	12	12	17	21
184031_at	1	NC	5	4	4	4	5	4	5	5
184030_at	1	NC	5	4	5	4	5	4	5	6
184029_at	1	NC	7	7	6	6	7	6	7	7
184028_at	1	NC	6	5	6	5	6	5	7	6
184027_at	0	NC	6	4	5	4	6	5	6	5
184026_at	1	NC	7	5	5	4	6	5	6	5
184025_s_at	1	NC	5	5	4	4	5	4	5	5
184024_at	1	NC	51	38	63	30	68	40	58	27
184023_at	1	NC	5	5	4	4	5	4	5	5
184022_s_at	1	NC	7	6	6	6	6	6	7	5
184021_at	1	NC	5	5	4	4	5	4	5	5
184020_at	1	1	25	33	30	30	15	19	7	7
184019_at	1	12	5	4	4	4	6	5	6	6
184018_at	1	NC	6	6	6	6	7	5	6	5
184017_at	1	NC	5	4	5	4	5	4	5	5
184016_at	1	NC	6	6	5	5	7	6	8	7
184015_at	1	2	14	14	10	14	10	8	13	13
184014_s_at	1	NC	5	4	4	4	5	4	5	5
184013_at	1	NC	6	6	5	4	5	4	5	6
184012_at	1	NC	6	6	6	5	6	5	6	6
184011_at	1	NC	5	5	4	4	5	4	5	5
184010_at	1	NC	5	4	4	4	5	4	5	5
184009_at	1	NC	5	4	4	4	5	4	5	5
184008_at	1	NC	6	5	4	4	6	5	6	5
184007_at	1	19	8	6	7	9	9	16	38	40
184006_at	1	NC	6	5	5	4	5	5	6	5
184005_at	1	NC	5	5	5	5	5	5	6	5
184004_s_at	1	NC	6	6	6	5	6	5	7	7
184003_s_at	0	NC	6	5	5	4	5	4	5	6
184002_at	1	NC	6	5	4	4	6	5	6	6
184001_at	1	NC	5	4	4	4	5	4	5	5
184000_at	1	NC	5	4	4	4	5	4	5	5
183999_s_at	1	NC	5	4	4	4	5	5	6	6
183998_at	1	NC	6	7	5	4	6	5	6	6
183997_at	1	NC	5	5	4	4	5	4	5	5
183996_s_at	1	9	15	13	15	20	35	85	135	110
183995_s_at	0	NC	5	4	4	4	5	4	5	5
183994_at	1	NC	5	5	4	4	5	4	5	5
183993_at	1	NC	5	6	5	5	5	5	6	6
183992_at	1	7	131	156	121	173	131	150	163	192
183991_at	1	NC	6	6	5	5	6	5	6	6
183990_at	1	NC	5	4	4	4	5	4	5	5
183989_at	1	NC	6	5	5	4	5	4	6	5
183988_at	1	NC	5	4	4	4	5	4	5	5
183987_at	1	NC	5	4	4	4	5	4	5	5
183986_s_at	0	NC	6	6	5	4	6	5	6	5
183985_at	1	NC	5	5	5	4	5	4	5	6
183984_at	1	NC	214	238	237	128	147	246	163	244
183983_at	1	NC	5	4	4	4	5	4	5	5
183982_s_at	1	NC	20	13	22	14	27	17	39	32
183981_at	1	NC	5	4	5	4	5	4	5	5
183980_at	1	NC	5	6	5	4	5	4	6	5
183979_at	1	NC	5	6	5	4	5	5	5	5
183978_at	1	NC	8	6	6	5	7	7	9	9
183977_at	1	NC	5	5	4	4	5	5	5	5
