Probe Set ID	Gene Symbol	Ensembl
189990_at	cco-1	F26E4.9
189991_at	sra-23	T06G6.1
189992_at	---	F16H6.2
189993_at	clec-54	F08H9.8
189994_at	---	C23G10.4
189995_s_at	---	K10C2.4
189996_at	nhr-226	T27B7.3
189997_at	nas-19	K03B8.5
189998_at	---	K04H8.1
189999_at	nhr-133	F44C8.8
190000_s_at	glh-4	T12F5.3
190001_at	nhr-130	T01G6.8
190002_at	---	C33C12.8
190003_at	---	F44C8.9
190004_at	nhr-177	F16B4.1
190005_at	---	T11F9.9
190006_at	---	R02E12.2
190007_at	---	R186.6
190008_at	---	B0024.2
190009_at	---	F49E12.10
190010_at	pdcd-2	R07E5.10
190011_at	---	C41A3.1
190012_s_at	---	C05D2.10
190013_at	dpy-9	T21D12.2
190014_at	---	B0432.13
190015_at	nhr-260	C38C3.9
190016_at	nhr-140	C33G8.9
190017_at	---	C45G7.4
190018_at	nhr-119	K12H6.1
190019_at	chw-1	F22E12.2
190020_at	tag-249	T23F2.1
190021_at	---	---
190022_at	nhr-256	ZK697.2
190023_at	col-37	ZK863.2
190024_at	nas-24	F20G2.4
190025_at	col-45	F53G12.7
190026_s_at	---	C50F7.10
190027_at	---	M7.7
190028_at	nhr-225	T27B7.2
190029_s_at	---	D1007.7
190030_at	---	Y41G9A.4
190031_at	---	F21A10.1
190032_s_at	---	C17G1.6
190033_at	---	F17B5.2
190034_at	rab-1	C39F7.4
190035_s_at	rab-1	C39F7.4
190036_at	col-9	F54B11.1
190037_s_at	---	T01C8.5
190038_at	nas-16	K03B8.1
190039_at	srt-58	C29G2.5
190040_at	---	F54E4.4
190041_at	---	F21D12.5
190042_at	---	F16B12.1
190043_s_at	act-3 /// act-2 /// act-1	T04C12.4 /// T04C12.5 /// T04C12.6
190044_at	---	F23A7.3
190045_at	---	Y4C6A.3
190046_s_at	---	T20F5.6
190047_s_at	---	K11D9.1
190048_s_at	cpz-1	F32B5.8
190049_at	ech-3	F43H9.1
190050_at	nhr-155	C14C6.4
190051_at	gpa-2	F38E1.5
190052_at	tre-1	F57B10.7
190053_at	aat-3	F52H2.2
190054_at	---	---
190055_s_at	---	M01F1.3
190056_at	---	F57B10.6
190057_s_at	---	C37C3.6
190058_at	---	W01B6.6
190059_at	glr-4	C06A8.9
190060_at	mai-2	B0546.1
190061_s_at	mai-2	B0546.1
190062_at	---	F16B4.6
190063_at	---	C37C3.6
190064_at	hlh-4	T05G5.2
190065_at	---	F49H6.2
190066_at	nas-18	K03B8.3
190067_at	---	F09F7.4
190068_s_at	---	F29C4.7
190069_at	---	ZK455.8
190070_at	---	F23F1.6
190071_s_at	---	F43G6.1
190072_at	---	C10A4.8
190073_at	---	C12D8.8
190074_s_at	---	C01F1.1
190075_at	pbo-4	K09C8.1
190076_at	sup-12	T22B2.4
190077_at	nhr-161	C33G8.7
190078_at	---	ZK632.1
190079_at	egl-18	F55A8.1
190080_at	---	F26C11.1
190081_at	---	F09G2.5
190082_at	nhr-227	T27B7.5
190083_at	sra-24	T06G6.2
190084_at	nhr-139	C33G8.8
190085_at	col-44	F54B11.2
190086_at	---	F38C2.6
190087_at	---	C29F3.4
190088_at	nhr-39	F44A2.4
190089_s_at	atp-5	C06H2.1
190090_at	nhr-152	C12D5.2
190091_at	sqt-2	C01B12.1 /// C01B12.8
190092_at	aat-2	F07C3.7
190093_at	col-88	W05G11.3
190094_s_at	---	M02D8.4
190095_at	---	T27B7.6
190096_at	asp-5	F21F8.3
190097_s_at	hsp-43	C14F11.5
190098_s_at	---	K11C4.3
190099_at	---	C01B7.1
190100_at	---	R151.5
190101_s_at	---	R151.5
190102_at	nhr-156	C17E7.1
190103_at	---	C18A3.5
190104_at	cut-4	E04D5.3
190105_at	drn-1	C54A12.4
190106_at	---	Y51A2A.7
190107_at	cdc-25.1	K06A5.7
190108_at	---	C48B6.2
190109_at	---	C34D1.2
190110_at	---	H22K11.2
190111_s_at	---	H22K11.2
190112_s_at	---	ZK783.2
190113_at	---	R57.1
190114_at	---	---
190115_at	---	C34D1.1
190116_s_at	---	Y37A1C.1
190117_at	---	Y58G8A.1
190118_at	---	Y95B8A.7
190119_at	---	F26D2.12
190120_at	---	K02B9.1
190121_s_at	---	T25B6.2
190122_at	---	C18C4.10
190123_at	srsx-28	C51E3.3
190124_at	sra-17	F28C12.1
190125_s_at	---	C41D11.7
190126_at	---	T12A7.7
190127_at	rab-11.1	F53G12.1
190128_at	sra-20	F28C12.4
190129_at	sue-1	F07A5.5
190130_at	---	C44E4.4
190131_s_at	ech-8	F01G10.2
190132_at	sulp-5	K12G11.2
190133_at	rpa-0	F25H2.10
190134_s_at	col-41	T10B10.1
190135_at	nhr-36	F07C3.10
190136_at	---	K11D12.9
190137_s_at	---	F55A3.3
190138_at	---	W04H10.3
190139_s_at	clec-17	E03H4.10
190140_at	---	M01A10.1
190141_s_at	tba-7	T28D6.2
190142_s_at	col-35	C15A11.1
190143_s_at	---	F52A8.6
190144_at	pgp-12	F22E10.1
190145_s_at	---	F32D8.12
190146_s_at	---	C34C6.4
190147_at	nhr-194	F59E11.8
190148_s_at	---	C56E6.6
190149_at	---	K02A11.3
190150_at	tag-146	C27A12.3
190151_s_at	tag-312	C33D12.6
190152_at	---	Y17D7B.8
190153_s_at	---	T01B11.2
190154_at	---	---
190155_at	---	C47C12.3
190156_s_at	---	C48B4.1
190157_at	---	ZK1320.7
190158_at	---	F36G9.11
190159_s_at	pbs-3	Y38A8.2
190160_at	---	---
190161_at	ncx-6	C07A9.4
190162_at	rpl-2	B0250.1
190163_at	---	F19F10.1
190164_s_at	dnj-11	F38A5.13
190165_s_at	hum-5	T02C12.1
190166_at	tag-316	T01B11.4
190167_s_at	rab-6.1	F59B2.7
190168_at	sod-5	ZK430.3
190169_s_at	tbb-4	B0272.1
190170_s_at	---	W09D12.1
190171_at	---	C07A4.3
190172_at	nhr-16	T12C9.6
190173_s_at	---	ZC15.7
190174_s_at	rpt-2	F29G9.5
190175_at	---	W09G12.5
190176_at	---	C07A12.1
190177_at	cdh-7	R05H10.6
190178_s_at	sulp-2	F14D12.5
190179_at	fkh-10	C25A1.2
190180_at	---	F39B2.5
190181_at	---	H12I13.2
190182_at	---	---
190183_at	---	C55A6.4
190184_at	---	ZK822.3
190185_at	---	D1005.1
190186_s_at	tre-2	T05A12.2
190187_at	fbf-1	H12I13.4
190188_s_at	fbf-1 /// fbf-2	H12I13.4 /// F21H12.5
190189_at	---	K01C8.1
190190_s_at	---	T12E12.4
190191_at	---	T14C1.2
190192_s_at	---	M110.5
190193_s_at	---	R11A5.7
190194_at	rab-6.1	F59B2.7
190195_at	---	C07A4.2
190196_at	---	ZK938.4
190197_s_at	klp-18	C06G3.2
190198_at	sulp-4	K12G11.1
190199_at	---	C44C10.11
190200_at	---	C47A10.5
190201_s_at	rab-6.2	T25G12.4
190202_at	---	F11C1.3
190203_at	---	F44F1.3
190204_at	srj-42	Y73F8A.3
190205_at	---	F55A3.7
190206_s_at	---	F55A3.7 /// F55A3.3
190207_at	nhr-166	C49D10.2
190208_at	---	H28G03.1
190209_at	---	---
190210_at	---	C07A12.5
190211_at	---	F13E6.2
190212_s_at	---	F46H5.4
190213_s_at	---	C16C8.2
190214_at	---	C27A12.2
190215_at	---	H24K24.4
190216_s_at	---	F23H11.3
190217_at	nhr-180	F31F4.12
190218_at	pgp-13	F22E10.2
190219_at	tag-207	K11E4.4
190220_at	nhr-173	C56E10.1
190221_at	---	F07A5.3
190222_s_at	---	T21B4.4
190223_at	---	K11E4.2
190224_at	---	F36F12.8
190225_s_at	his-24	M163.3
190226_s_at	pcn-1	W03D2.4
190227_at	---	M163.2
190228_s_at	---	T04C9.6
190229_at	pbs-4	T20F5.2
190230_at	---	F19F10.5
190231_at	---	T01H8.2
190232_s_at	---	C13G3.3
190233_s_at	---	T01G1.1
190234_at	---	---
190235_at	gpa-3	E02C12.5
190236_s_at	---	H10E21.3
190237_at	nhr-132	R11G11.1
190238_at	cah-1	F54D8.4
190239_s_at	---	EEED8.7
190240_at	---	H10E21.5
190241_at	rbx-2	R10A10.2
190242_at	asb-2	F02E8.1
190243_at	---	F40G9.14
190244_s_at	egl-21	F01D4.4
190245_at	---	C46E10.9
190246_at	dhs-12	K08F4.9
190247_s_at	---	Y25C1A.8
190248_s_at	pgp-14	F22E10.3
190249_s_at	---	---
190250_at	sra-22	F28C12.7
190251_s_at	pas-6	CD4.6
190252_s_at	---	---
190253_at	nhr-162	C33G8.10
190254_at	sdz-8	C55A6.5
190255_s_at	nhr-257	C17A2.1
190256_s_at	rpy-1	C18H9.7
190257_at	---	---
190258_at	---	F48C1.1
190259_at	---	C48G7.2
190260_at	nhr-179	F16B4.11
190261_s_at	mes-2	R06A4.7
190262_at	---	F57C12.2
190263_at	---	ZK970.2
190264_s_at	cdh-6	F15B9.7
190265_at	---	C55A6.7
190266_at	---	C49C3.13
190267_s_at	---	---
190268_at	nhr-222	T24A6.11
190269_s_at	---	C49C3.12
190270_at	---	T21D12.12
190271_at	cwp-4	K11D12.1
190272_at	amx-1	R13G10.2
190273_at	klf-1	F56F11.3
190274_at	---	---
190275_at	sra-21	F28C12.5
190276_at	sym-2	ZK1067.6
190277_at	sulp-6	W01B11.2
190278_at	srx-96	T01D3.4
190279_s_at	---	K02E10.1
190280_at	---	T03D8.2
190281_at	lec-10	W01A11.4
190282_at	cah-5	R173.1
190283_at	unc-108	F53F10.4
190284_s_at	unc-108	F53F10.4
190285_at	---	ZK54.1
190286_at	---	C55A6.6
190287_at	---	F16B4.12
190288_at	---	AC3.5
190289_at	sra-18	F28C12.2
190290_at	---	T01D3.2
190291_at	---	R13.2
190292_at	---	Y68A4B.1
190293_at	nhx-2	B0495.4
190294_at	---	F33A8.6
190295_at	tsp-7	T23D8.2
190296_at	cav-1	T13F2.8
190297_s_at	dhs-13	F36H9.3
190298_s_at	dhs-14	R05D8.8
190299_at	---	W02C12.3
190300_s_at	eif-3.G	F22B5.2
190301_s_at	amt-4	C05E11.5
190302_at	gly-8	Y66A7A.6
190303_s_at	gly-8	Y66A7A.6
190304_at	---	ZK721.4
190305_at	---	F43C1.1
190306_s_at	wrt-8	C29F3.2
190307_s_at	his-14 /// his-26 /// his-10	ZK131.8 /// ZK131.4 /// ZK131.1
190308_at	---	F46B6.6
190309_at	lin-26	F18A1.2
190310_s_at	vps-54	T21C9.2
190311_s_at	dhs-18	C45B11.3
190312_at	---	F20H11.5
190313_at	---	C02D4.2
190314_at	ztf-7	F46B6.7
190315_at	rap-1	C27B7.8
190316_at	---	D1054.1
190317_at	---	F10B5.3
190318_at	---	R05D8.9
190319_at	---	T22C8.4
190320_at	---	---
190321_at	---	C46E10.8
190322_at	---	E03A3.5
190323_s_at	---	C52E4.5
190324_at	---	E02H1.6
190325_at	---	---
190326_at	cdh-9	F59C12.1
190327_at	---	T25E4.2
190328_s_at	---	W04D2.4
190329_at	---	C11E4.1
190330_s_at	---	F25E2.3
190331_s_at	---	Y52E8A.6
190332_s_at	hum-4	F46C3.3
190333_at	---	D1046.2
190334_at	unc-63	Y110A7A.3
190335_s_at	---	C01H6.2
190336_at	---	E02H1.2
190337_s_at	asb-1	F35G12.10
190338_at	---	T09F3.1
190339_at	---	F14B8.1
190340_s_at	wrt-4	ZK678.5
190341_at	---	C27B7.1
190342_s_at	---	---
190343_at	---	Y37E11B.1
190344_at	---	F26D10.12
190345_s_at	---	Y71H10A.1
190346_at	---	F10G8.9
190347_s_at	---	F55C7.7
190348_at	bli-1	C09G5.6
190349_at	tap-1	C44H4.5
190350_at	---	ZK632.2
190351_at	---	Y75B8A.9
190352_s_at	---	T08B2.7
190353_s_at	---	K04H4.1
190354_at	---	R13H4.6
190355_at	---	K06A1.6
190356_at	---	R166.5
190357_at	---	T28D6.4
190358_at	---	R04B5.5
190359_at	---	C01G6.7
190360_s_at	dpy-5	F27C1.8
190361_s_at	---	F56F10.3
190362_at	---	T22C8.3
190363_at	---	T05B4.1
190364_s_at	---	ZK270.2
190365_at	inx-9	ZK792.3
190366_at	tba-4	F44F4.11
190367_at	nhr-210	R11G11.12
190368_s_at	---	T21B6.3
190369_at	---	F10F2.4
190370_at	ztf-2	F13G3.1
190371_at	ceh-60	F22A3.5
190372_at	---	---
190373_at	---	C07A12.3
190374_at	---	T27A1.4
190375_at	grd-2	F46B3.5
190376_at	---	---
190377_s_at	dhs-7	E04F6.7
190378_s_at	cnx-1	ZK632.6
190379_at	---	T12E12.6
190380_at	nhr-195	F59E11.10
190381_at	---	---
190382_s_at	---	T12D8.8
190383_s_at	emb-8	K10D2.6
190384_at	---	C14E2.6
190385_at	---	F21D5.9
190386_at	---	T13H5.3
190387_at	---	R13A1.7
190388_at	---	T16G12.7
190389_at	---	ZK265.1
190390_s_at	---	K07C5.3
190391_s_at	---	R04B5.6
190392_s_at	---	F41G4.2
190393_at	---	C15A7.1
190394_at	---	B0545.3
190395_at	---	T28B8.5
190396_s_at	---	T13A10.10
190397_s_at	klp-17	W02B12.7
190398_at	---	---
190399_at	ocr-4	Y40C5A.2
190400_at	---	F11A3.1
190401_s_at	tufm-2	C43E11.4
190402_at	---	R08E3.4
190403_s_at	---	K04C1.3
190404_s_at	---	F37B4.7
190405_s_at	---	W07A8.2
190406_s_at	---	---
190407_at	---	---
190408_s_at	---	K09H9.4
190409_at	vrs-1	ZC513.4
190410_s_at	---	F56B6.4
190411_at	---	H12D21.4
190412_s_at	ech-6	T05G5.6
190413_at	nrs-2	F25G6.6
190414_at	tsp-9	C25G6.2
190415_s_at	---	B0478.1
190416_at	---	T03G11.5
190417_at	---	F27D9.7
190418_s_at	---	R06C7.5
190419_s_at	---	F47G9.1
190420_at	---	C27B7.5
190421_at	tsp-19	D2092.7
190422_at	egl-20	W08D2.1
190423_at	---	C08F8.6
190424_at	---	C46C2.1
190425_at	---	T05E11.6
190426_at	---	W04A4.4
190427_s_at	ftn-1	C54F6.14
190428_s_at	---	F15D3.1
190429_at	---	R09H10.3
190430_at	sdz-38	ZK892.7
190431_at	pch-2	F10B5.5
190432_at	---	R07B1.8
190433_s_at	---	C08H9.3
190434_s_at	tsp-8	F33C8.3
190435_s_at	---	K08E4.6
190436_at	unc-15	F07A5.7
190437_at	---	K09G1.4
190438_at	---	R07E5.5
190439_s_at	cav-2	C56A3.7
190440_at	sra-26	T19D12.8
190441_at	---	Y47G6A.14
190442_at	---	C08F1.8
190443_s_at	---	T02G5.9
190444_s_at	---	T05G5.9
190445_at	---	F01D4.8
190446_s_at	dpy-8	C31H2.2
190447_at	---	Y14H12B.1
190448_at	tsp-20	B0198.1
190449_at	dmd-3	Y43F8C.10
190450_s_at	---	F09C8.1
190451_at	---	F59F5.3
190452_at	---	C02F5.13
190453_at	ugt-55	T04H1.7
190454_at	---	Y45F10D.3
190455_at	---	W01B6.5
190456_at	---	E02H4.6
190457_s_at	mes-1	F54F7.5
190458_at	---	T24B8.2
190459_at	tag-246	ZK1128.5
190460_s_at	cyn-5	F31C3.1
190461_at	---	F28H7.2
190462_at	---	W02B9.1
190463_at	---	Y48A6B.6
190464_at	---	C45B11.2
190465_at	---	W03F9.9
190466_at	---	F10F2.7
190467_at	---	R90.4
190468_s_at	---	---
190469_at	unc-27	ZK721.2
190470_at	---	Y48A6B.3
190471_at	---	F07F6.7
190472_s_at	chc-1	T20G5.1
190473_at	---	R90.2
190474_s_at	iff-2	F54C9.1
190475_at	---	W07G4.3
190476_at	pph-6	C34C12.3
190477_at	tbx-8	T07C4.2
190478_at	---	C37A2.3
190479_s_at	qua-1	T05C12.10
190480_at	---	F36A2.2
190481_s_at	---	C07G1.3
190482_s_at	---	Y37A1B.2
190483_at	rbg-3	B0393.2
190484_at	---	Y45F3A.3
190485_s_at	ncx-7	C07A9.11
190486_s_at	---	F33H1.1
190487_at	---	F42G9.1
190488_at	---	T26C12.1
190489_at	tag-179	T24D1.4
190490_s_at	tag-179	T24D1.4
190491_at	---	M04G12.4
190492_at	---	C38H2.1
190493_at	---	F10F2.8
190494_s_at	---	B0280.12
190495_at	---	D2023.6
190496_s_at	---	W09B6.1
190497_at	---	Y102A5C.16
190498_at	---	F10F2.6
190499_s_at	clec-5	C35D10.14
190500_at	---	Y102A5C.17
190501_s_at	---	Y102A5C.7 /// Y102A5C.17
190502_s_at	---	F55C5.7
190503_s_at	---	C50E3.16
190504_at	---	---
190505_at	---	R11H6.5
190506_s_at	---	Y47G6A.20
190507_at	---	C53A5.9
190508_at	---	R03G5.5
190509_at	tag-191	C53A5.4
190510_at	---	W01B6.2
190511_at	---	T27E9.4
190512_s_at	---	F22G12.4
190513_at	---	Y47G6A.20
190514_at	---	R10E4.11
190515_s_at	---	T27E9.1
190516_at	---	W02D9.2
190517_at	---	ZK593.9
190518_at	tsp-3	Y39E4B.4
190519_at	abts-2	F52D10.1
190520_at	---	R03E9.3
190521_at	---	ZC373.3
190522_at	---	C04C3.3
190523_s_at	---	F53H10.2
190524_at	---	C17E4.2
190525_s_at	gln-2	K03H1.1
190526_at	---	K11D2.1
190527_at	---	H36L18.1
190528_at	---	F10F2.5
190529_at	---	Y51H1A.6
190530_s_at	col-20	F11G11.11
190531_at	gfl-1	M04B2.3
190532_at	rpl-7	F53G12.10
190533_s_at	ars-1	W02B12.6
190534_at	dhs-15	R05D8.10
190535_at	---	F22F1.2
190536_s_at	clp-2	T04A8.16
190537_at	---	F47E1.3
190538_at	---	F39H2.5
190539_s_at	tbx-9	T07C4.6
190540_s_at	---	B0035.1
190541_at	---	C30G12.2
190542_at	tsp-11	B0563.2
190543_at	---	Y40B1A.4
190544_at	---	R11G1.1
190545_at	---	C04G6.1
190546_s_at	---	T25F10.6
190547_at	---	Y110A7A.4
190548_at	pfn-1	Y18D10A.20
190549_at	---	F55A3.5
190550_at	adt-1	C02B4.1
190551_at	---	W01A8.6
190552_at	---	---
190553_at	---	F01G10.7
190554_at	---	K09A9.1
190555_at	---	---
190556_s_at	---	---
190557_s_at	nasp-2	C50B6.2
190558_s_at	---	Y18D10A.12
190559_at	---	F45E6.3
190560_at	---	R07E3.4
190561_at	tag-147	R09A8.3
190562_at	---	D2045.5
190563_at	---	---
190564_at	---	R90.3
190565_at	---	C27D8.1
190566_at	---	T12G3.1
190567_at	---	K08H2.5
190568_at	tag-72	C25A1.3
190569_at	ucr-2.3	T24C4.1
190570_at	---	F52D1.1
190571_at	---	D2045.7
190572_at	---	F21A3.4
190573_at	---	F19H6.1
190574_at	---	F45H11.1
190575_at	---	F56D1.1
190576_s_at	---	K07C5.6
190577_s_at	ucp-4	K07B1.3
190578_at	---	F02D10.7
190579_at	---	C17G1.3
190580_at	---	T09B4.6
190581_at	cut-1	C47G2.1
190582_at	---	C28G1.2
190583_at	tsp-15	F53B6.1
190584_at	col-39	C09G5.4
190585_at	---	ZK970.7
190586_at	nas-33	K04E7.3
190587_at	tsp-18	F59G1.2
190588_s_at	nid-1	F54F3.1
190589_at	---	ZC581.2
190590_s_at	alh-10	C54D1.4
190591_at	cat-4	F32G8.6
190592_at	---	C04G2.2
190593_at	---	Y48E1B.7
190594_at	---	ZC581.1
190595_at	---	Y38C1BA.3
190596_s_at	---	ZK930.1
190597_s_at	---	H10D18.4
190598_at	---	T14B4.4
190599_at	glt-7	W03G1.1
190600_s_at	rgs-1	C05B5.7
190601_at	---	C05C9.1
190602_at	---	K04C1.5
190603_s_at	let-721	C05D11.12
190604_at	---	T01C8.1
190605_at	---	F22B3.8
190606_at	---	C34G6.5
190607_at	---	C09D4.3
190608_s_at	---	C09D4.3
190609_at	---	ZK1098.6
190610_s_at	---	JC8.8
190611_s_at	prp-4	F22D6.5
190612_at	mdt-31	F32H2.2
190613_at	---	Y52D3.1
190614_at	---	B0564.1
190615_s_at	---	F13B12.4
190616_at	---	R12C12.1
190617_at	---	---
190618_s_at	---	---
190619_at	---	C15C8.3
190620_s_at	alh-5	T08B1.3
190621_s_at	---	ZK596.2
190622_at	---	ZK666.8
190623_at	---	C33D9.2
190624_s_at	lrs-1	R74.1
190625_at	---	C53B4.6
190626_s_at	---	ZK829.4
190627_at	---	K05F1.3
190628_at	---	F32A5.4
190629_at	---	K06C4.9
190630_at	---	ZK524.4
190631_at	---	F21F3.2
190632_at	---	B0285.6
190633_at	---	C35A5.7
190634_at	---	F25F2.1
190635_at	---	F20C5.4
190636_at	---	T08G5.2
190637_s_at	---	F55B11.1
190638_s_at	---	C09B9.4
190639_s_at	pdcd-2	R07E5.10
190640_s_at	---	F09B9.2
190641_s_at	---	T14E8.1
190642_s_at	cal-3	M02B7.6
190643_at	---	H37N21.1
190644_s_at	---	C46H3.2
190645_s_at	cyn-15	Y87G2A.6
190646_s_at	---	F18E3.7
190647_at	---	C14A4.13
190648_at	him-8	T07G12.12
190649_at	---	K07H8.6
190650_at	---	F40F9.7
190651_at	ugt-61	F39G3.1
190652_at	---	C26E6.6
190653_s_at	---	ZC84.6
190654_at	---	---
190655_at	rnp-1	ZK863.7
190656_at	---	F47E1.4
190657_at	---	T21C9.6
190658_at	cpar-1	F54C8.2
190659_s_at	pat-10	F54C1.7
190660_at	---	C07A9.5
190661_s_at	---	C50C3.2 /// C07A9.5
190662_s_at	gck-2	ZC404.9
190663_s_at	---	T27E9.9
190664_s_at	---	F27E11.3
190665_at	---	Y38H6C.5
190666_s_at	ram-5	T24C2.1
190667_s_at	---	M03F4.7
190668_at	---	D1073.1
190669_at	gst-11	R11G1.3
190670_at	zim-3	T07G12.11
190671_at	gska-3	C36B1.10
190672_s_at	---	E02A10.3
190673_s_at	---	F47A4.1
190674_at	---	T09A12.2
190675_at	---	T11G6.1
190676_at	ugt-40	F10D2.5
190677_at	---	C18F3.2
190678_s_at	---	K06A5.6
190679_s_at	---	C47E12.2
190680_s_at	ape-1	F46F3.4
190681_at	ugt-20	K08B4.4
190682_at	---	F10D2.2
190683_at	---	T19A5.2
190684_at	---	T21C9.1
190685_at	gck-4	C04A11.3
190686_at	---	Y38H8A.3
190687_s_at	---	C39H7.1 /// Y38H8A.3
190688_s_at	---	K09H11.7 /// C53A3.2 /// F44E7.2
190689_s_at	bar-1	C54D1.6
190690_s_at	---	W08D2.5
190691_at	---	T22A3.2
190692_at	---	W07A12.4
190693_at	ugt-19	K08B4.3
190694_s_at	---	F56D12.1
190695_s_at	---	T23F1.7
190696_at	---	Y110A7A.8
190697_at	ncs-3	K03E6.3
190698_at	---	C53D6.3
190699_at	---	C36H8.1
190700_s_at	---	R186.7
190701_s_at	fbp-1	K07A3.1
190702_at	---	K01H12.2
190703_at	---	E02A10.3
190704_s_at	---	ZC581.7
190705_s_at	---	C17C3.12
190706_at	gst-25	F37F2.3
190707_at	aqp-3	Y69E1A.7
190708_at	---	C25F6.4
190709_at	cdk-8	F39H11.3
190710_at	srh-62	ZK6.9
190711_at	glh-1	T21G5.3
190712_at	alh-2	K04F1.15
190713_at	---	F22B7.4
190714_at	---	D1081.8
190715_at	---	T21G5.1
190716_at	nos-1	R03D7.7
190717_s_at	---	Y38H8A.4
190718_s_at	mef-2	W10D5.1
190719_at	ugt-37	F10D2.6
190720_at	---	ZK970.1
190721_s_at	hmp-1	R13H4.4
190722_at	ugt-38	F10D2.7
190723_s_at	---	T10E9.9
190724_s_at	fkh-3 /// fkh-4	C29F7.4 /// C29F7.5
190725_at	---	K09F5.5
190726_at	---	F27E11.1
190727_at	inx-6	C36H8.2
190728_s_at	---	T05H4.13
190729_at	---	C34C6.6
190730_at	---	---
190731_s_at	unc-130	C47G2.2
190732_s_at	---	F25H8.1
190733_s_at	---	Y57G11C.9
190734_at	drs-2	F10C2.6
190735_at	---	F39H11.1
190736_s_at	---	C02B10.1
190737_at	---	F09C12.8
190738_at	---	ZK1290.5
190739_at	---	B0252.1
190740_at	---	C50F4.2
190741_at	---	C23H4.6
190742_at	col-75	K03H9.2
190743_at	---	C02F5.12
190744_at	ugt-63	C04F5.7
190745_at	---	C05C12.1
190746_at	---	F38E9.5
190747_s_at	tsp-4 /// tsp-5	F53B2.2 /// Y45F10B.1
190748_at	---	ZC506.1
190749_at	---	F09G2.1
190750_at	---	F02E9.10
190751_at	---	C44C10.7
190752_at	nasp-1	C09H10.6
190753_at	---	F13B12.2
190754_at	srh-77	DC2.6
190755_at	---	F39C12.3
190756_at	aat-6	T11F9.4
190757_s_at	---	F46E10.10
190758_at	nhx-1	B0395.1
190759_at	---	C25A8.5
190760_at	---	B0395.2
190761_at	srh-80	DC2.1
190762_at	---	T05H4.13
190763_at	---	---
190764_at	---	T05C12.1
190765_at	zim-2	T07G12.10
190766_s_at	nas-15	T04G9.2
190767_s_at	---	R04B3.2
190768_s_at	---	ZK1128.6
190769_at	---	F55B12.4
190770_at	---	F41E7.3
190771_s_at	unc-8	R13A1.4
190772_s_at	---	C14B9.8
190773_s_at	tsp-12	T14G10.6
190774_s_at	---	F57C7.3
190775_s_at	---	C33D9.5
190776_at	arf-1.1	F45E4.1
190777_at	---	T22B11.3
190778_at	cln-3.1	F07B10.1
190779_s_at	---	B0035.11
190780_at	---	F02C12.2
190781_at	rgs-11	F45B8.1
190782_at	---	C06A5.7
190783_at	tsp-16	F01E11.4
190784_at	rgs-10	F45B8.2
190785_s_at	---	K12D12.1
190786_s_at	---	Y16B4A.2
190787_at	srh-78	DC2.2
190788_at	---	F57F10.1
190789_s_at	unc-71	Y37D8A.13
190790_at	ers-2	ZC434.5
190791_at	iff-1	T05G5.10
190792_s_at	---	W06A7.3
190793_s_at	---	F47B10.1
190794_at	---	ZK622.1
190795_s_at	---	F35C11.3 /// M05D6.1
190796_s_at	---	F59B8.2
190797_at	---	ZK1098.10
190798_at	nhr-206	R07B7.13
190799_at	srh-4	K09D9.6
190800_at	nhr-209	R07B7.16
190801_at	nhr-182	F41B5.9
190802_at	srh-8	K09D9.8
190803_at	srh-7	K09D9.7
190804_s_at	---	C34F11.5
190805_at	his-35	C50F4.13
190806_s_at	---	ZC262.5 /// R05D3.6
190807_at	---	K11H12.1
190808_at	---	ZK507.3
190809_s_at	hcp-3	F58A4.3
190810_at	dgk-3	F54G8.2
190811_at	---	Y48E1C.3
190812_at	nhr-116	F09C6.9
190813_at	---	F18A1.5
190814_s_at	---	C50F4.10
190815_s_at	---	K10C2.1
190816_at	tag-38	B0222.4
190817_s_at	---	Y51B9A.9
190818_at	---	F32B6.10
190819_s_at	---	T25G12.5
190820_s_at	---	ZC410.3
190821_at	---	R07B1.3
190822_s_at	---	R07B1.3
190823_at	---	Y51B11A.1
190824_at	---	F16B12.7
190825_at	---	C53A5.11
190826_at	---	F16B12.5
190827_at	---	F32B6.3
190828_at	---	T04H1.3
190829_s_at	---	C01G10.7
190830_at	---	T21C9.8
190831_s_at	---	F58B3.9
190832_at	rbc-1	F54E4.1
190833_at	---	F35G12.11
190834_at	amt-1	C05E11.4
190835_at	inx-8	ZK792.2
190836_s_at	---	ZK863.3
190837_at	aqp-4	F40F9.9
190838_at	---	F25H2.2
190839_at	---	C16H3.1
190840_at	---	R53.7
190841_at	srd-8	B0547.4
190842_at	nhr-134	F44C8.2
190843_s_at	---	T07A9.10
190844_at	nhr-207	R07B7.14
190845_at	str-1	C42D4.5
190846_at	---	T09E8.3
190847_s_at	rpl-41	C09H10.2
190848_at	---	B0280.17
190849_at	ugt-41	F10D2.11
190850_at	nhr-103	F44C8.4
190851_at	---	F54D8.3
190852_at	gst-13	T26C5.1
190853_at	---	Y5F2A.1
190854_at	nhr-124	C17E7.8
190855_at	---	C32B5.7
190856_s_at	---	R107.4
190857_at	---	T02G5.7
190858_s_at	---	M01F1.5
190859_s_at	---	F35G12.3
190860_at	daf-10	F23B2.4
190861_at	nas-4	C05D11.6
190862_at	---	F44E2.2
190863_at	---	R74.3
190864_at	---	C29H12.3
